"No.","Time","Source","Destination","Protocol","Length","Info"
"203","90.980731","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa395, seq=3/768, ttl=255 (request in 202)"
"204","91.981651","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xa395, seq=4/1024, ttl=64 (reply in 205)"
"205","91.982655","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa395, seq=4/1024, ttl=255 (request in 204)"
"206","91.999140","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xa895, seq=0/0, ttl=64 (reply in 207)"
"207","91.999894","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa895, seq=0/0, ttl=255 (request in 206)"
"208","93.001064","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xa895, seq=1/256, ttl=64 (reply in 209)"
"209","93.002068","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa895, seq=1/256, ttl=255 (request in 208)"
"210","94.003113","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xa895, seq=2/512, ttl=64 (reply in 211)"
"211","94.003992","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa895, seq=2/512, ttl=255 (request in 210)"
"212","95.005037","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xa895, seq=3/768, ttl=64 (reply in 213)"
"213","95.005915","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa895, seq=3/768, ttl=255 (request in 212)"
"214","96.006960","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xa895, seq=4/1024, ttl=64 (reply in 215)"
"215","96.007839","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xa895, seq=4/1024, ttl=255 (request in 214)"
"216","96.024699","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xac95, seq=0/0, ttl=64 (reply in 217)"
"217","96.025578","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xac95, seq=0/0, ttl=255 (request in 216)"
"218","96.432345","Cisco_21:b4:00","Broadcast","ARP","60","Who has 10.1.60.253? Tell 10.1.60.1"
"219","97.027372","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xac95, seq=1/256, ttl=64 (reply in 220)"
"220","97.028376","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xac95, seq=1/256, ttl=255 (request in 219)"
"221","98.030296","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xac95, seq=2/512, ttl=64 (reply in 222)"
"222","98.031299","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xac95, seq=2/512, ttl=255 (request in 221)"
"223","99.032344","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xac95, seq=3/768, ttl=64 (reply in 224)"
"224","99.033223","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xac95, seq=3/768, ttl=255 (request in 223)"
"225","100.034143","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xac95, seq=4/1024, ttl=64 (reply in 226)"
"226","100.035147","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xac95, seq=4/1024, ttl=255 (request in 225)"
"227","100.051632","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xb095, seq=0/0, ttl=64 (reply in 228)"
"228","100.052387","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xb095, seq=0/0, ttl=255 (request in 227)"
"229","101.053682","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xb095, seq=1/256, ttl=64 (reply in 230)"
"230","101.054561","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xb095, seq=1/256, ttl=255 (request in 229)"
"231","102.056604","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xb095, seq=2/512, ttl=64 (reply in 232)"
"232","102.057483","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xb095, seq=2/512, ttl=255 (request in 231)"
"233","103.058537","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xb095, seq=3/768, ttl=64 (reply in 234)"
"234","103.059408","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xb095, seq=3/768, ttl=255 (request in 233)"
"235","104.060452","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xb095, seq=4/1024, ttl=64 (reply in 236)"
"236","104.061330","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xb095, seq=4/1024, ttl=255 (request in 235)"
"237","104.080939","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xb695, seq=0/0, ttl=64 (reply in 238)"
"238","104.081694","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xb695, seq=0/0, ttl=255 (request in 237)"
"239","105.082864","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xb695, seq=1/256, ttl=64 (reply in 240)"
"240","105.083867","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xb695, seq=1/256, ttl=255 (request in 239)"
"241","106.084787","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xb695, seq=2/512, ttl=64 (reply in 242)"
"242","106.085791","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xb695, seq=2/512, ttl=255 (request in 241)"
"243","107.086711","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xb695, seq=3/768, ttl=64 (reply in 244)"
"244","107.087714","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xb695, seq=3/768, ttl=255 (request in 243)"
"245","107.858766","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xc095, seq=0/0, ttl=64 (reply in 246)"
"246","107.859645","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xc095, seq=0/0, ttl=255 (request in 245)"
"247","107.867136","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xc495, seq=0/0, ttl=64 (reply in 248)"
"248","107.867890","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xc495, seq=0/0, ttl=255 (request in 247)"
"249","107.868635","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xc595, seq=0/0, ttl=64 (reply in 250)"
"250","107.869390","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xc595, seq=0/0, ttl=255 (request in 249)"
"251","108.089633","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xb695, seq=4/1024, ttl=64 (reply in 252)"
"252","108.090512","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xb695, seq=4/1024, ttl=255 (request in 251)"
"253","108.861064","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xc095, seq=1/256, ttl=64 (reply in 254)"
"254","108.862068","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xc095, seq=1/256, ttl=255 (request in 253)"
"255","108.868809","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xc495, seq=1/256, ttl=64 (reply in 256)"
"256","108.869689","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xc495, seq=1/256, ttl=255 (request in 255)"
"257","108.869809","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xc595, seq=1/256, ttl=64 (reply in 258)"
"258","108.870688","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xc595, seq=1/256, ttl=255 (request in 257)"
"259","109.863988","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xc095, seq=2/512, ttl=64 (reply in 260)"
"260","109.864992","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xc095, seq=2/512, ttl=255 (request in 259)"
"261","109.870733","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xc495, seq=2/512, ttl=64 (reply in 262)"
"262","109.871612","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xc495, seq=2/512, ttl=255 (request in 261)"
"263","109.871732","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xc595, seq=2/512, ttl=64 (reply in 264)"
"264","109.872612","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xc595, seq=2/512, ttl=255 (request in 263)"
"265","110.866911","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xc095, seq=3/768, ttl=64 (reply in 266)"
"266","110.867789","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xc095, seq=3/768, ttl=255 (request in 265)"
"267","110.872657","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xc495, seq=3/768, ttl=64 (reply in 268)"
"268","110.873537","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xc495, seq=3/768, ttl=255 (request in 267)"
"269","110.873780","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xc595, seq=3/768, ttl=64 (reply in 270)"
"270","110.874660","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xc595, seq=3/768, ttl=255 (request in 269)"
"271","111.868835","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xc095, seq=4/1024, ttl=64 (reply in 272)"
"272","111.869713","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xc095, seq=4/1024, ttl=255 (request in 271)"
"273","111.874706","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xc495, seq=4/1024, ttl=64 (reply in 275)"
"274","111.874829","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xc595, seq=4/1024, ttl=64 (reply in 276)"
"275","111.875710","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xc495, seq=4/1024, ttl=255 (request in 273)"
"276","111.876084","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xc595, seq=4/1024, ttl=255 (request in 274)"
"277","130.420922","Cisco_8d:d3:98","CDP/VTP/DTP/PAgP/UDLD","CDP","376","Device ID: Switch  Port ID: GigabitEthernet0/24  "
"278","138.013923","10.1.60.203","10.1.60.187","TCP","74","59805  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=297154162 TSecr=0"
"279","138.014922","10.1.60.187","10.1.60.203","TCP","74","80  >  59805 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=44729858 TSecr=297154162 WS=64"
"280","138.015541","10.1.60.203","10.1.60.187","TCP","66","59805  >  80 [ACK] Seq=1 Ack=1 Win=66608 Len=0 TSval=297154164 TSecr=44729858"
"281","138.015916","10.1.60.203","10.1.60.187","HTTP","181","GET / HTTP/1.0 "
"282","138.016546","10.1.60.187","10.1.60.203","TCP","66","80  >  59805 [ACK] Seq=1 Ack=116 Win=5824 Len=0 TSval=44729860 TSecr=297154164"
"283","138.017670","10.1.60.187","10.1.60.203","HTTP","472","HTTP/1.1 302 Found  (text/html)"
"284","138.017795","10.1.60.187","10.1.60.203","TCP","66","80  >  59805 [FIN, ACK] Seq=407 Ack=116 Win=5824 Len=0 TSval=44729861 TSecr=297154164"
"285","138.018040","10.1.60.203","10.1.60.187","TCP","66","59805  >  80 [ACK] Seq=116 Ack=408 Win=66200 Len=0 TSval=297154167 TSecr=44729861"
"286","138.018164","10.1.60.203","10.1.60.187","TCP","66","59805  >  80 [FIN, ACK] Seq=116 Ack=408 Win=66608 Len=0 TSval=297154167 TSecr=44729861"
"287","138.018795","10.1.60.187","10.1.60.203","TCP","66","80  >  59805 [ACK] Seq=408 Ack=117 Win=5824 Len=0 TSval=44729862 TSecr=297154167"
"288","138.041152","10.1.60.203","10.1.60.187","TCP","74","63675  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=297154190 TSecr=0"
"289","138.042031","10.1.60.187","10.1.60.203","TCP","74","443  >  63675 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=44729885 TSecr=297154190 WS=64"
"290","138.042526","10.1.60.203","10.1.60.187","TCP","66","63675  >  443 [ACK] Seq=1 Ack=1 Win=66608 Len=0 TSval=297154191 TSecr=44729885"
"291","138.046399","10.1.60.203","10.1.60.73","TCP","74","49655  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=297154195 TSecr=0"
"292","138.047279","10.1.60.73","10.1.60.203","TCP","74","5222  >  49655 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=515946484 TSecr=297154195"
"293","138.047523","10.1.60.203","10.1.60.187","SSLv2","202","Client Hello"
"294","138.047526","10.1.60.203","10.1.60.73","TCP","66","49655  >  5222 [ACK] Seq=1 Ack=1 Win=66608 Len=0 TSval=297154196 TSecr=515946484"
"295","138.047772","10.1.60.203","10.1.60.73","XMPP/XML","162","STREAM > host "
"296","138.048278","10.1.60.187","10.1.60.203","TCP","66","443  >  63675 [ACK] Seq=1 Ack=137 Win=6912 Len=0 TSval=44729892 TSecr=297154196"
"297","138.048402","10.1.60.73","10.1.60.203","TCP","66","[TCP Window Update] 5222  >  49655 [ACK] Seq=1 Ack=1 Win=72400 Len=0 TSval=515946485 TSecr=297154196"
"298","138.052401","10.1.60.73","10.1.60.203","XMPP/XML","244","STREAM < jabber.usma.bluenet "
"299","138.053395","10.1.60.203","10.1.60.73","XMPP/XML","83","STREAM END"
"300","138.053398","10.1.60.203","10.1.60.73","TCP","66","49655  >  5222 [FIN, ACK] Seq=114 Ack=179 Win=66608 Len=0 TSval=297154202 TSecr=515946489"
"301","138.054149","10.1.60.73","10.1.60.203","TCP","66","5222  >  49655 [ACK] Seq=179 Ack=115 Win=72280 Len=0 TSval=515946491 TSecr=297154202"
"302","138.054274","10.1.60.73","10.1.60.203","TCP","66","5222  >  49655 [FIN, ACK] Seq=179 Ack=115 Win=72280 Len=0 TSval=515946491 TSecr=297154202"
"303","138.055144","10.1.60.203","10.1.60.73","TCP","66","49655  >  5222 [ACK] Seq=115 Ack=180 Win=66600 Len=0 TSval=297154204 TSecr=515946491"
"304","138.059146","10.1.60.187","10.1.60.203","TLSv1","1514","Server Hello, Certificate"
"305","138.059271","10.1.60.187","10.1.60.203","TLSv1","163","Server Key Exchange, Server Hello Done"
"306","138.059516","10.1.60.203","10.1.60.187","TCP","66","63675  >  443 [ACK] Seq=137 Ack=1546 Win=65056 Len=0 TSval=297154208 TSecr=44729900"
"307","138.077381","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xea95, seq=0/0, ttl=64 (reply in 309)"
"308","138.077755","10.1.60.203","10.1.60.187","TLSv1","264","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"309","138.078510","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xea95, seq=0/0, ttl=255 (request in 307)"
"310","138.080004","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xeb95, seq=0/0, ttl=64 (reply in 311)"
"311","138.080884","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xeb95, seq=0/0, ttl=255 (request in 310)"
"312","138.084757","10.1.60.187","10.1.60.203","TLSv1","125","Change Cipher Spec, Encrypted Handshake Message"
"313","138.086001","10.1.60.203","10.1.60.187","TLSv1","252","Application Data, Application Data"
"314","138.088499","10.1.60.203","10.1.60.5","DNS","79","Standard query 0x26fe A jabber.usma.bluenet"
"315","138.088748","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xee95, seq=0/0, ttl=64 (reply in 321)"
"316","138.090379","10.1.60.187","10.1.60.203","TLSv1","1514","Application Data, Application Data"
"317","138.090878","10.1.60.187","10.1.60.203","TLSv1","611","Application Data, Application Data, Application Data"
"318","138.091003","10.1.60.187","10.1.60.203","TLSv1","103","Encrypted Alert"
"319","138.091006","10.1.60.187","10.1.60.203","TCP","66","443  >  63675 [FIN, ACK] Seq=3635 Ack=521 Win=9024 Len=0 TSval=44729932 TSecr=297154234"
"320","138.091122","10.1.60.203","10.1.60.187","TCP","66","63675  >  443 [ACK] Seq=521 Ack=3598 Win=64608 Len=0 TSval=297154240 TSecr=44729931"
"321","138.091128","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xee95, seq=0/0, ttl=255 (request in 315)"
"322","138.091623","10.1.60.203","10.1.60.187","TCP","66","63675  >  443 [ACK] Seq=521 Ack=3636 Win=64576 Len=0 TSval=297154240 TSecr=44729931"
"323","138.092127","10.1.60.5","10.1.60.203","DNS","95","Standard query response 0x26fe A jabber.usma.bluenet A 10.1.60.73"
"324","138.092872","10.1.60.203","10.1.60.187","TLSv1","103","Encrypted Alert"
"325","138.092996","10.1.60.203","10.1.60.187","TCP","66","63675  >  443 [FIN, ACK] Seq=558 Ack=3636 Win=66608 Len=0 TSval=297154241 TSecr=44729931"
"326","138.093876","10.1.60.187","10.1.60.203","TCP","66","443  >  63675 [ACK] Seq=3636 Ack=559 Win=9024 Len=0 TSval=44729937 TSecr=297154241"
"327","138.102992","10.1.60.203","10.1.60.25","TCP","74","59469  >  25 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=297154251 TSecr=0"
"328","138.108113","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xf495, seq=0/0, ttl=64 (reply in 329)"
"329","138.108993","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xf495, seq=0/0, ttl=255 (request in 328)"
"330","139.080055","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xea95, seq=1/256, ttl=64 (reply in 331)"
"331","139.081059","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xea95, seq=1/256, ttl=255 (request in 330)"
"332","139.081428","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xeb95, seq=1/256, ttl=64 (reply in 333)"
"333","139.082308","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xeb95, seq=1/256, ttl=255 (request in 332)"
"334","139.090673","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xee95, seq=1/256, ttl=64 (reply in 335)"
"335","139.091552","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xee95, seq=1/256, ttl=255 (request in 334)"
"336","139.109288","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xf495, seq=1/256, ttl=64 (reply in 337)"
"337","139.110166","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xf495, seq=1/256, ttl=255 (request in 336)"
"338","140.081979","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xea95, seq=2/512, ttl=64 (reply in 339)"
"339","140.082983","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xea95, seq=2/512, ttl=255 (request in 338)"
"340","140.083352","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xeb95, seq=2/512, ttl=64 (reply in 341)"
"341","140.084356","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xeb95, seq=2/512, ttl=255 (request in 340)"
"342","140.091722","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xee95, seq=2/512, ttl=64 (reply in 343)"
"343","140.092477","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xee95, seq=2/512, ttl=255 (request in 342)"
"344","140.111211","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xf495, seq=2/512, ttl=64 (reply in 345)"
"345","140.112090","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xf495, seq=2/512, ttl=255 (request in 344)"
"346","141.083902","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xea95, seq=3/768, ttl=64 (reply in 348)"
"347","141.084776","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xeb95, seq=3/768, ttl=64 (reply in 349)"
"348","141.084906","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xea95, seq=3/768, ttl=255 (request in 346)"
"349","141.085655","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xeb95, seq=3/768, ttl=255 (request in 347)"
"350","141.092646","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xee95, seq=3/768, ttl=64 (reply in 351)"
"351","141.093401","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xee95, seq=3/768, ttl=255 (request in 350)"
"352","141.104265","10.1.60.203","10.1.60.25","TCP","74","[TCP Retransmission] 59469  >  25 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=297157251 TSecr=0"
"353","141.113134","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xf495, seq=3/768, ttl=64 (reply in 354)"
"354","141.114014","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xf495, seq=3/768, ttl=255 (request in 353)"
"355","142.086825","10.1.60.203","10.1.60.5","ICMP","98","Echo (ping) request  id=0xea95, seq=4/1024, ttl=64 (reply in 357)"
"356","142.087699","10.1.60.203","10.1.60.187","ICMP","98","Echo (ping) request  id=0xeb95, seq=4/1024, ttl=64 (reply in 358)"
"357","142.087704","10.1.60.5","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xea95, seq=4/1024, ttl=255 (request in 355)"
"358","142.088578","10.1.60.187","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xeb95, seq=4/1024, ttl=255 (request in 356)"
"359","142.093571","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xee95, seq=4/1024, ttl=64 (reply in 360)"
"360","142.094450","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xee95, seq=4/1024, ttl=255 (request in 359)"
"361","142.114059","10.1.60.203","10.1.60.73","ICMP","98","Echo (ping) request  id=0xf495, seq=4/1024, ttl=64 (reply in 362)"
"362","142.114938","10.1.60.73","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xf495, seq=4/1024, ttl=255 (request in 361)"
"363","144.307430","10.1.60.203","10.1.60.25","TCP","74","[TCP Retransmission] 59469  >  25 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=8 SACK_PERM=1 TSval=297160451 TSecr=0"
"364","147.509456","10.1.60.203","10.1.60.25","TCP","62","[TCP Retransmission] 59469  >  25 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1"
"365","151.582868","Cisco_21:b4:00","Broadcast","ARP","60","Who has 10.1.60.5? Tell 10.1.60.1"
"366","151.583367","Cisco_fb:3d:f0","Cisco_21:b4:00","ARP","60","10.1.60.5 is at 00:1a:6c:fb:3d:f0"
"367","153.927889","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xfa95, seq=0/0, ttl=64 (reply in 368)"
"368","153.928892","10.1.60.25","10.1.60.203","ICMP","98","Echo (ping) reply    id=0xfa95, seq=0/0, ttl=255 (request in 367)"
"369","154.930312","10.1.60.203","10.1.60.25","ICMP","98","Echo (ping) request  id=0xfa95, seq=1/256, ttl=64 (reply in 370)"
